"","ID","Group","Response_time","Accuracy","Side","Direction","View","Angle","RT","Block","Reject_trial"
"4641","P13","Bimanual",684.8,1,"Left","Medial","Dorsal","315",684.8,2,"no"
"4642","P13","Bimanual",847.4,1,"Right","Lateral","Dorsal","45",847.4,2,"no"
"4643","P13","Bimanual",550.1,1,"Left","Lateral","Dorsal","45",550.1,2,"no"
"4644","P13","Bimanual",845.6,0,"Left","Lateral","Palmar","135",845.6,2,"no"
"4645","P13","Bimanual",980.5,1,"Left","Medial","Dorsal","225",980.5,2,"no"
"4646","P13","Bimanual",1085.6,1,"Left","Lateral","Palmar","45",1085.6,2,"no"
"4647","P13","Bimanual",666.1,0,"Left","Lateral","Dorsal","135",666.1,2,"no"
"4648","P13","Bimanual",1086.6,1,"Right","Medial","Dorsal","225",1086.6,2,"no"
"4649","P13","Bimanual",979.9,1,"Left","Medial","Palmar","315",979.9,2,"no"
"4650","P13","Bimanual",534.5,1,"Left","Medial","Palmar","270",534.5,2,"no"
"4651","P13","Bimanual",700.9,1,"Right","Up","Palmar","0",700.9,2,"no"
"4652","P13","Bimanual",1150.1,0,"Right","Lateral","Dorsal","135",1150.1,2,"no"
"4653","P13","Bimanual",1069.5,1,"Left","Medial","Palmar","225",1069.5,2,"no"
"4654","P13","Bimanual",850.1,1,"Right","Medial","Palmar","315",850.1,2,"no"
"4655","P13","Bimanual",1136.5,1,"Right","Down","Dorsal","180",1136.5,2,"no"
"4656","P13","Bimanual",1133.3,0,"Left","Down","Palmar","180",1133.3,2,"no"
"4657","P13","Bimanual",910.3,0,"Right","Lateral","Palmar","135",910.3,2,"no"
"4658","P13","Bimanual",1115.8,1,"Left","Lateral","Dorsal","135",1115.8,3,"no"
"4659","P13","Bimanual",723.6,1,"Left","Lateral","Dorsal","90",723.6,3,"no"
"4660","P13","Bimanual",761.1,1,"Right","Medial","Palmar","270",761.1,3,"no"
"4661","P13","Bimanual",729.8,1,"Left","Medial","Palmar","315",729.8,3,"no"
"4662","P13","Bimanual",875.9,0,"Left","Lateral","Palmar","135",875.9,3,"no"
"4663","P13","Bimanual",1333.4,0,"Right","Lateral","Dorsal","135",1333.4,3,"no"
"4664","P13","Bimanual",716.9,1,"Left","Lateral","Dorsal","45",716.9,3,"no"
"4665","P13","Bimanual",1062.9,1,"Right","Lateral","Dorsal","90",1062.9,3,"no"
"4666","P13","Bimanual",830,0,"Left","Medial","Dorsal","225",830,3,"no"
"4667","P13","Bimanual",1017.2,0,"Right","Down","Palmar","180",1017.2,3,"no"
"4668","P13","Bimanual",564.3,1,"Right","Up","Dorsal","0",564.3,3,"no"
"4669","P13","Bimanual",653.4,1,"Right","Lateral","Dorsal","45",653.4,3,"no"
"4670","P13","Bimanual",688.3,1,"Right","Medial","Dorsal","270",688.3,3,"no"
"4671","P13","Bimanual",950.8,1,"Right","Lateral","Palmar","45",950.8,3,"no"
"4672","P13","Bimanual",495.9,1,"Right","Medial","Dorsal","315",495.9,3,"no"
"4673","P13","Bimanual",564,1,"Left","Medial","Dorsal","315",564,3,"no"
"4674","P13","Bimanual",869,1,"Left","Up","Palmar","0",869,3,"no"
"4675","P13","Bimanual",1072.4,0,"Left","Down","Palmar","180",1072.4,3,"no"
"4676","P13","Bimanual",798.5,0,"Right","Lateral","Palmar","135",798.5,3,"no"
"4677","P13","Bimanual",686.1,1,"Right","Up","Palmar","0",686.1,3,"no"
"4678","P13","Bimanual",863.2,1,"Left","Medial","Palmar","270",863.2,3,"no"
"4679","P13","Bimanual",1087.6,1,"Left","Medial","Palmar","225",1087.6,3,"no"
"4680","P13","Bimanual",1038.3,1,"Left","Lateral","Palmar","45",1038.3,3,"no"
"4681","P13","Bimanual",677.5,1,"Left","Up","Dorsal","0",677.5,3,"no"
"4682","P13","Bimanual",780,1,"Right","Lateral","Palmar","90",780,3,"no"
"4683","P13","Bimanual",802.8,1,"Right","Medial","Palmar","225",802.8,3,"no"
"4684","P13","Bimanual",1002.5,1,"Left","Down","Dorsal","180",1002.5,3,"no"
"4685","P13","Bimanual",740.1,1,"Left","Medial","Dorsal","270",740.1,3,"no"
"4686","P13","Bimanual",914,1,"Right","Medial","Dorsal","225",914,3,"no"
"4687","P13","Bimanual",1062.6,1,"Left","Lateral","Palmar","90",1062.6,3,"no"
"4688","P13","Bimanual",578.7,1,"Right","Medial","Palmar","315",578.7,3,"no"
"4689","P13","Bimanual",764,0,"Right","Down","Dorsal","180",764,3,"no"
"4690","P13","Bimanual",835.8,0,"Left","Lateral","Palmar","135",835.8,3,"no"
"4691","P13","Bimanual",627.8,1,"Left","Medial","Dorsal","315",627.8,3,"no"
"4692","P13","Bimanual",579.1,1,"Right","Up","Dorsal","0",579.1,3,"no"
"4693","P13","Bimanual",746.8,1,"Left","Lateral","Dorsal","45",746.8,3,"no"
"4694","P13","Bimanual",997.2,1,"Right","Medial","Palmar","315",997.2,3,"no"
"4695","P13","Bimanual",983.2,0,"Left","Medial","Palmar","225",983.2,3,"no"
"4696","P13","Bimanual",1232.4,1,"Left","Lateral","Dorsal","135",1232.4,3,"no"
"4697","P13","Bimanual",736.7,1,"Right","Lateral","Palmar","45",736.7,3,"no"
"4698","P13","Bimanual",799.5,1,"Left","Up","Palmar","0",799.5,3,"no"
"4699","P13","Bimanual",946,0,"Right","Down","Palmar","180",946,3,"no"
"4700","P13","Bimanual",714.2,1,"Left","Medial","Palmar","315",714.2,3,"no"
"4701","P13","Bimanual",821.3,1,"Left","Medial","Palmar","270",821.3,3,"no"
"4702","P13","Bimanual",1145.4,1,"Right","Down","Dorsal","180",1145.4,3,"no"
"4703","P13","Bimanual",979.7,1,"Left","Medial","Dorsal","225",979.7,3,"no"
"4704","P13","Bimanual",572.3,1,"Left","Up","Dorsal","0",572.3,3,"no"
"4705","P13","Bimanual",913.6,1,"Right","Lateral","Dorsal","90",913.6,3,"no"
"4706","P13","Bimanual",948.5,1,"Left","Lateral","Palmar","90",948.5,3,"no"
"4707","P13","Bimanual",945.9,1,"Left","Medial","Dorsal","270",945.9,3,"no"
"4708","P13","Bimanual",704.6,1,"Right","Up","Palmar","0",704.6,3,"no"
"4709","P13","Bimanual",786.5,1,"Right","Medial","Palmar","270",786.5,3,"no"
"4710","P13","Bimanual",988.2,1,"Right","Lateral","Palmar","90",988.2,3,"no"
"4711","P13","Bimanual",812,1,"Left","Lateral","Palmar","45",812,3,"no"
"4712","P13","Bimanual",963.6,1,"Right","Lateral","Palmar","135",963.6,3,"no"
"4713","P13","Bimanual",778.6,0,"Left","Down","Palmar","180",778.6,3,"no"
"4714","P13","Bimanual",1167.9,0,"Left","Down","Dorsal","180",1167.9,3,"no"
"4715","P13","Bimanual",561.6,1,"Right","Medial","Dorsal","315",561.6,3,"no"
"4716","P13","Bimanual",788.6,1,"Right","Medial","Dorsal","225",788.6,3,"no"
"4717","P13","Bimanual",627,1,"Right","Lateral","Dorsal","45",627,3,"no"
"4718","P13","Bimanual",518.2,1,"Right","Medial","Dorsal","270",518.2,3,"no"
"4719","P13","Bimanual",710.9,0,"Right","Medial","Palmar","225",710.9,3,"no"
"4720","P13","Bimanual",1548.6,0,"Right","Lateral","Dorsal","135",1548.6,3,"no"
"4721","P13","Bimanual",1018.9,0,"Left","Lateral","Dorsal","90",1018.9,3,"no"
"4722","P13","Bimanual",1169.4,1,"Left","Lateral","Dorsal","90",1169.4,3,"no"
"4723","P13","Bimanual",1439.9,1,"Left","Medial","Dorsal","225",1439.9,3,"no"
"4724","P13","Bimanual",520.9,1,"Left","Up","Dorsal","0",520.9,3,"no"
"4725","P13","Bimanual",1030.9,1,"Right","Lateral","Dorsal","135",1030.9,3,"no"
"4726","P13","Bimanual",1163.1,1,"Left","Lateral","Palmar","90",1163.1,3,"no"
"4727","P13","Bimanual",663.9,1,"Right","Medial","Palmar","315",663.9,3,"no"
"4728","P13","Bimanual",1065.5,1,"Left","Medial","Palmar","225",1065.5,3,"no"
"4729","P13","Bimanual",999.9,1,"Right","Down","Dorsal","180",999.9,3,"no"
"4730","P13","Bimanual",797.7,1,"Right","Medial","Palmar","270",797.7,3,"no"
"4731","P13","Bimanual",968.8,0,"Right","Lateral","Palmar","90",968.8,3,"no"
"4732","P13","Bimanual",613.2,1,"Right","Medial","Dorsal","270",613.2,3,"no"
"4733","P13","Bimanual",523.4,1,"Right","Medial","Dorsal","315",523.4,3,"no"
"4734","P13","Bimanual",813.1,1,"Right","Medial","Palmar","225",813.1,3,"no"
"4735","P13","Bimanual",446.2,0,"Left","Lateral","Palmar","135",446.2,3,"no"
"4736","P13","Bimanual",1083.2,0,"Right","Lateral","Palmar","135",1083.2,3,"no"
"4737","P13","Bimanual",482.2,1,"Right","Up","Dorsal","0",482.2,3,"no"
"4738","P13","Bimanual",1012.5,0,"Right","Down","Palmar","180",1012.5,3,"no"
"4739","P13","Bimanual",795.2,1,"Left","Medial","Dorsal","270",795.2,3,"no"
"4740","P13","Bimanual",679,1,"Right","Lateral","Dorsal","90",679,3,"no"
"4741","P13","Bimanual",864.4,0,"Left","Down","Dorsal","180",864.4,3,"no"
"4742","P13","Bimanual",835.7,1,"Right","Lateral","Palmar","45",835.7,3,"no"
"4743","P13","Bimanual",446.3,1,"Right","Lateral","Dorsal","45",446.3,3,"no"
"4744","P13","Bimanual",563.4,1,"Left","Lateral","Dorsal","45",563.4,3,"no"
"4745","P13","Bimanual",1071,1,"Left","Medial","Dorsal","315",1071,3,"no"
"4746","P13","Bimanual",897,1,"Left","Lateral","Palmar","45",897,3,"no"
"4747","P13","Bimanual",714.9,1,"Right","Medial","Dorsal","225",714.9,3,"no"
"4748","P13","Bimanual",1078.4,0,"Left","Lateral","Dorsal","135",1078.4,3,"no"
"4749","P13","Bimanual",728.5,1,"Right","Up","Palmar","0",728.5,3,"no"
"4750","P13","Bimanual",681.7,1,"Left","Up","Palmar","0",681.7,3,"no"
"4751","P13","Bimanual",802.3,1,"Left","Medial","Palmar","315",802.3,3,"no"
"4752","P13","Bimanual",1088.1,1,"Left","Medial","Palmar","270",1088.1,3,"no"
"4753","P13","Bimanual",839.2,1,"Left","Down","Palmar","180",839.2,3,"no"
"4754","P13","Bimanual",728.7,1,"Right","Medial","Dorsal","225",728.7,4,"no"
"4755","P13","Bimanual",455.3,1,"Right","Medial","Dorsal","315",455.3,4,"no"
"4756","P13","Bimanual",973,0,"Right","Down","Dorsal","180",973,4,"no"
"4757","P13","Bimanual",661.7,1,"Right","Medial","Palmar","270",661.7,4,"no"
"4758","P13","Bimanual",702.3,0,"Right","Lateral","Palmar","90",702.3,4,"no"
"4759","P13","Bimanual",562.7,1,"Right","Medial","Dorsal","270",562.7,4,"no"
"4760","P13","Bimanual",895.6,1,"Left","Medial","Dorsal","225",895.6,4,"no"
"4761","P13","Bimanual",785.2,1,"Left","Lateral","Dorsal","90",785.2,4,"no"
"4762","P13","Bimanual",1029.6,0,"Right","Lateral","Palmar","135",1029.6,4,"no"
"4763","P13","Bimanual",995.1,1,"Right","Up","Dorsal","0",995.1,4,"no"
"4764","P13","Bimanual",681.2,1,"Left","Lateral","Palmar","90",681.2,4,"no"
"4765","P13","Bimanual",592.7,1,"Left","Medial","Palmar","315",592.7,4,"no"
"4766","P13","Bimanual",679.6,1,"Left","Medial","Dorsal","270",679.6,4,"no"
"4767","P13","Bimanual",629.2,1,"Right","Up","Palmar","0",629.2,4,"no"
"4768","P13","Bimanual",565.7,1,"Left","Up","Dorsal","0",565.7,4,"no"
"4769","P13","Bimanual",668.7,1,"Left","Lateral","Dorsal","45",668.7,4,"no"
"4770","P13","Bimanual",883.4,1,"Right","Lateral","Dorsal","135",883.4,4,"no"
"4771","P13","Bimanual",879.1,1,"Left","Medial","Palmar","270",879.1,4,"no"
"4772","P13","Bimanual",978.6,1,"Right","Down","Palmar","180",978.6,4,"no"
"4773","P13","Bimanual",1012.6,1,"Left","Lateral","Palmar","135",1012.6,4,"no"
"4774","P13","Bimanual",620.9,1,"Left","Medial","Dorsal","315",620.9,4,"no"
"4775","P13","Bimanual",630.6,1,"Right","Lateral","Dorsal","45",630.6,4,"no"
"4776","P13","Bimanual",1095.8,1,"Left","Down","Palmar","180",1095.8,4,"no"
"4777","P13","Bimanual",1068.1,0,"Left","Down","Dorsal","180",1068.1,4,"no"
"4778","P13","Bimanual",882.8,1,"Right","Medial","Palmar","225",882.8,4,"no"
"4779","P13","Bimanual",650.8,1,"Right","Lateral","Dorsal","90",650.8,4,"no"
"4780","P13","Bimanual",918.5,1,"Left","Lateral","Dorsal","135",918.5,4,"no"
"4781","P13","Bimanual",778.5,1,"Left","Lateral","Palmar","45",778.5,4,"no"
"4782","P13","Bimanual",540.3,1,"Left","Up","Palmar","0",540.3,4,"no"
"4783","P13","Bimanual",559.6,1,"Right","Medial","Palmar","315",559.6,4,"no"
"4784","P13","Bimanual",707.4,1,"Right","Lateral","Palmar","45",707.4,4,"no"
"4785","P13","Bimanual",765.3,1,"Left","Medial","Palmar","225",765.3,4,"no"
"4786","P13","Bimanual",1114.1,1,"Right","Lateral","Dorsal","135",1114.1,4,"no"
"4787","P13","Bimanual",610.1,1,"Right","Medial","Dorsal","270",610.1,4,"no"
"4788","P13","Bimanual",630,1,"Left","Lateral","Palmar","90",630,4,"no"
"4789","P13","Bimanual",661.2,1,"Right","Medial","Dorsal","225",661.2,4,"no"
"4790","P13","Bimanual",658.6,1,"Right","Lateral","Dorsal","90",658.6,4,"no"
"4791","P13","Bimanual",987.2,1,"Right","Down","Dorsal","180",987.2,4,"no"
"4792","P13","Bimanual",661.5,1,"Left","Medial","Dorsal","270",661.5,4,"no"
"4793","P13","Bimanual",830.1,0,"Right","Lateral","Palmar","135",830.1,4,"no"
"4794","P13","Bimanual",623.8,1,"Right","Medial","Palmar","225",623.8,4,"no"
"4795","P13","Bimanual",1048.4,1,"Left","Lateral","Palmar","135",1048.4,4,"no"
"4796","P13","Bimanual",702.8,1,"Left","Medial","Palmar","270",702.8,4,"no"
"4797","P13","Bimanual",829,0,"Right","Down","Palmar","180",829,4,"no"
"4798","P13","Bimanual",1165.2,0,"Left","Lateral","Dorsal","135",1165.2,4,"no"
"4799","P13","Bimanual",1255.7,0,"Left","Lateral","Dorsal","45",1255.7,4,"no"
"4800","P13","Bimanual",712.7,1,"Right","Lateral","Dorsal","45",712.7,4,"no"
"4801","P13","Bimanual",561.3,1,"Left","Up","Dorsal","0",561.3,4,"no"
"4802","P13","Bimanual",975.1,1,"Left","Medial","Dorsal","225",975.1,4,"no"
"4803","P13","Bimanual",829.1,1,"Right","Lateral","Palmar","90",829.1,4,"no"
"4804","P13","Bimanual",545.3,1,"Left","Medial","Palmar","315",545.3,4,"no"
"4805","P13","Bimanual",724.4,0,"Left","Down","Palmar","180",724.4,4,"no"
"4806","P13","Bimanual",652.3,1,"Right","Medial","Dorsal","315",652.3,4,"no"
"4807","P13","Bimanual",702.9,1,"Left","Lateral","Dorsal","90",702.9,4,"no"
"4808","P13","Bimanual",576.7,1,"Right","Lateral","Palmar","45",576.7,4,"no"
"4809","P13","Bimanual",726.1,1,"Right","Medial","Palmar","315",726.1,4,"no"
"4810","P13","Bimanual",767.4,1,"Left","Medial","Palmar","225",767.4,4,"no"
"4811","P13","Bimanual",949.5,1,"Left","Up","Palmar","0",949.5,4,"no"
"4812","P13","Bimanual",543.3,1,"Right","Medial","Palmar","270",543.3,4,"no"
"4813","P13","Bimanual",546.4,1,"Left","Lateral","Palmar","45",546.4,4,"no"
"4814","P13","Bimanual",497.4,1,"Right","Up","Dorsal","0",497.4,4,"no"
"4815","P13","Bimanual",693.6,1,"Right","Up","Palmar","0",693.6,4,"no"
"4816","P13","Bimanual",895.9,0,"Left","Medial","Dorsal","315",895.9,4,"no"
"4817","P13","Bimanual",1153.1,0,"Left","Down","Dorsal","180",1153.1,4,"no"
"4818","P13","Bimanual",477.7,1,"Right","Medial","Dorsal","315",477.7,4,"no"
"4819","P13","Bimanual",811.5,1,"Right","Lateral","Palmar","45",811.5,4,"no"
"4820","P13","Bimanual",618.1,1,"Right","Lateral","Dorsal","90",618.1,4,"no"
"4821","P13","Bimanual",593.5,1,"Left","Up","Dorsal","0",593.5,4,"no"
"4822","P13","Bimanual",963.7,1,"Left","Lateral","Palmar","90",963.7,4,"no"
"4823","P13","Bimanual",553.9,1,"Right","Lateral","Dorsal","45",553.9,4,"no"
"4824","P13","Bimanual",1046.5,1,"Left","Up","Palmar","0",1046.5,4,"no"
"4825","P13","Bimanual",628.6,0,"Left","Lateral","Dorsal","135",628.6,4,"no"
"4826","P13","Bimanual",759.3,1,"Left","Lateral","Dorsal","45",759.3,4,"no"
"4827","P13","Bimanual",1138.1,1,"Left","Medial","Dorsal","225",1138.1,4,"no"
"4828","P13","Bimanual",1051,1,"Right","Down","Palmar","180",1051,4,"no"
"4829","P13","Bimanual",530,1,"Right","Up","Dorsal","0",530,4,"no"
"4830","P13","Bimanual",1130.2,1,"Right","Medial","Palmar","225",1130.2,4,"no"
"4831","P13","Bimanual",848.3,0,"Left","Down","Dorsal","180",848.3,4,"no"
"4832","P13","Bimanual",648.9,1,"Right","Medial","Palmar","315",648.9,4,"no"
"4833","P13","Bimanual",769.2,0,"Right","Lateral","Palmar","90",769.2,4,"no"
"4834","P13","Bimanual",878.1,1,"Left","Lateral","Dorsal","90",878.1,4,"no"
"4835","P13","Bimanual",687.4,1,"Left","Medial","Dorsal","315",687.4,4,"no"
"4836","P13","Bimanual",948.3,1,"Right","Lateral","Palmar","135",948.3,4,"no"
"4837","P13","Bimanual",839.6,1,"Right","Up","Palmar","0",839.6,4,"no"
"4838","P13","Bimanual",846.8,1,"Right","Down","Dorsal","180",846.8,4,"no"
"4839","P13","Bimanual",836.2,1,"Right","Medial","Dorsal","225",836.2,4,"no"
"4840","P13","Bimanual",793.9,1,"Right","Medial","Palmar","270",793.9,4,"no"
"4841","P13","Bimanual",929.2,0,"Left","Lateral","Palmar","45",929.2,4,"no"
"4842","P13","Bimanual",1138.5,1,"Left","Medial","Palmar","225",1138.5,4,"no"
"4843","P13","Bimanual",957,0,"Left","Down","Palmar","180",957,4,"no"
"4844","P13","Bimanual",856.4,1,"Left","Medial","Palmar","270",856.4,4,"no"
"4845","P13","Bimanual",567.2,1,"Left","Medial","Palmar","315",567.2,4,"no"
"4846","P13","Bimanual",779.8,0,"Right","Lateral","Dorsal","135",779.8,4,"no"
"4847","P13","Bimanual",667.5,1,"Right","Medial","Dorsal","270",667.5,4,"no"
"4848","P13","Bimanual",1061.4,1,"Left","Medial","Dorsal","270",1061.4,4,"no"
"4849","P13","Bimanual",1080.5,1,"Left","Lateral","Palmar","135",1080.5,4,"no"
"4850","P14","Left-hand",894.6,1,"Left","Lateral","Dorsal","135",894.6,1,"no"
"4851","P14","Left-hand",895.1,1,"Left","Medial","Palmar","315",895.1,1,"no"
"4852","P14","Left-hand",631.3,1,"Left","Lateral","Palmar","135",631.3,1,"no"
"4853","P14","Left-hand",947.9,1,"Right","Lateral","Palmar","135",947.9,1,"no"
"4854","P14","Left-hand",732.5,1,"Right","Lateral","Dorsal","135",732.5,1,"no"
"4855","P14","Left-hand",622.7,0,"Left","Down","Dorsal","180",622.7,1,"no"
"4856","P14","Left-hand",441.3,1,"Right","Lateral","Dorsal","45",441.3,1,"no"
"4857","P14","Left-hand",621,1,"Left","Lateral","Dorsal","90",621,1,"no"
"4858","P14","Left-hand",548.1,1,"Right","Lateral","Palmar","45",548.1,1,"no"
"4859","P14","Left-hand",757.2,1,"Left","Down","Palmar","180",757.2,1,"no"
"4860","P14","Left-hand",698.8,1,"Right","Up","Dorsal","0",698.8,1,"no"
"4861","P14","Left-hand",618.8,1,"Right","Medial","Dorsal","225",618.8,1,"no"
"4862","P14","Left-hand",599.7,0,"Left","Up","Palmar","0",599.7,1,"no"
"4863","P14","Left-hand",422.8,0,"Left","Medial","Dorsal","315",422.8,1,"no"
"4864","P14","Left-hand",639.1,1,"Right","Lateral","Palmar","90",639.1,1,"no"
"4865","P14","Left-hand",608,1,"Left","Medial","Palmar","225",608,1,"no"
"4866","P14","Left-hand",1072.1,1,"Right","Down","Dorsal","180",1072.1,1,"no"
"4867","P14","Left-hand",668.6,1,"Right","Lateral","Dorsal","90",668.6,1,"no"
"4868","P14","Left-hand",971.9,1,"Left","Lateral","Palmar","45",971.9,1,"no"
"4869","P14","Left-hand",733.7,0,"Left","Lateral","Dorsal","45",733.7,1,"no"
"4870","P14","Left-hand",1252.5,1,"Right","Down","Palmar","180",1252.5,1,"no"
"4871","P14","Left-hand",929.4,1,"Left","Medial","Dorsal","225",929.4,1,"no"
"4872","P14","Left-hand",1032.9,1,"Right","Up","Palmar","0",1032.9,1,"no"
"4873","P14","Left-hand",624.6,1,"Left","Medial","Palmar","270",624.6,1,"no"
"4874","P14","Left-hand",558.1,1,"Right","Medial","Palmar","225",558.1,1,"no"
"4875","P14","Left-hand",484.4,1,"Right","Medial","Palmar","315",484.4,1,"no"
"4876","P14","Left-hand",509.4,1,"Right","Medial","Dorsal","315",509.4,1,"no"
"4877","P14","Left-hand",484.3,1,"Right","Medial","Palmar","270",484.3,1,"no"
"4878","P14","Left-hand",599.3,1,"Left","Up","Dorsal","0",599.3,1,"no"
"4879","P14","Left-hand",897.7,1,"Left","Medial","Dorsal","270",897.7,1,"no"
"4880","P14","Left-hand",705.1,0,"Left","Lateral","Palmar","90",705.1,1,"no"
"4881","P14","Left-hand",1258.5,1,"Right","Medial","Dorsal","270",1258.5,1,"no"
"4882","P14","Left-hand",890.2,1,"Left","Down","Dorsal","180",890.2,1,"no"
"4883","P14","Left-hand",738.6,1,"Right","Up","Palmar","0",738.6,1,"no"
"4884","P14","Left-hand",634,1,"Left","Medial","Palmar","225",634,1,"no"
"4885","P14","Left-hand",665.7,1,"Right","Medial","Palmar","225",665.7,1,"no"
"4886","P14","Left-hand",676.1,1,"Right","Medial","Dorsal","270",676.1,1,"no"
"4887","P14","Left-hand",599.4,1,"Right","Down","Palmar","180",599.4,1,"no"
"4888","P14","Left-hand",579,1,"Right","Down","Dorsal","180",579,1,"no"
"4889","P14","Left-hand",634.9,1,"Right","Medial","Dorsal","225",634.9,1,"no"
"4890","P14","Left-hand",601.9,1,"Right","Lateral","Dorsal","90",601.9,1,"no"
"4891","P14","Left-hand",597.1,1,"Right","Lateral","Palmar","135",597.1,1,"no"
"4892","P14","Left-hand",818.2,1,"Right","Lateral","Palmar","45",818.2,1,"no"
"4893","P14","Left-hand",648.2,1,"Left","Medial","Palmar","315",648.2,1,"no"
"4894","P14","Left-hand",601.5,1,"Left","Lateral","Palmar","45",601.5,1,"no"
"4895","P14","Left-hand",506.6,0,"Left","Medial","Palmar","270",506.6,1,"no"
"4896","P14","Left-hand",664.7,1,"Right","Lateral","Palmar","90",664.7,1,"no"
"4897","P14","Left-hand",908.2,1,"Right","Lateral","Dorsal","45",908.2,1,"no"
"4898","P14","Left-hand",566.3,1,"Right","Medial","Dorsal","315",566.3,1,"no"
"4899","P14","Left-hand",751.1,1,"Right","Lateral","Dorsal","135",751.1,1,"no"
"4900","P14","Left-hand",563.4,1,"Right","Medial","Palmar","315",563.4,1,"no"
"4901","P14","Left-hand",1024.3,1,"Left","Medial","Dorsal","225",1024.3,1,"no"
"4902","P14","Left-hand",1140.1,1,"Left","Down","Palmar","180",1140.1,1,"no"
"4903","P14","Left-hand",764.9,1,"Right","Medial","Palmar","270",764.9,1,"no"
"4904","P14","Left-hand",821.7,1,"Left","Lateral","Dorsal","135",821.7,1,"no"
"4905","P14","Left-hand",540.6,1,"Right","Up","Dorsal","0",540.6,1,"no"
"4906","P14","Left-hand",545,1,"Left","Up","Dorsal","0",545,1,"no"
"4907","P14","Left-hand",731.7,0,"Left","Lateral","Palmar","135",731.7,1,"no"
"4908","P14","Left-hand",1007.4,1,"Left","Lateral","Dorsal","45",1007.4,1,"no"
"4909","P14","Left-hand",569.9,1,"Left","Lateral","Palmar","90",569.9,1,"no"
"4910","P14","Left-hand",810.6,1,"Left","Lateral","Dorsal","90",810.6,1,"no"
"4911","P14","Left-hand",867.9,1,"Left","Medial","Dorsal","315",867.9,1,"no"
"4912","P14","Left-hand",551.4,1,"Left","Medial","Dorsal","270",551.4,1,"no"
"4913","P14","Left-hand",392.3,1,"Left","Up","Palmar","0",392.3,1,"no"
