"","ID","Group","Response_time","age","sex","Accuracy","Side","Direction","View","Angle","MIQ_item","MIQ_score","RT","Block","Angle_unif","Reject_trial"
"223","P01","Foot",1009.2774000002,25,"Female",1,"Right","Lateral","Palmar","135",NA,NA,1009.2774000002,3,135,"no"
"224","P01","Foot",971.7255999999,25,"Female",1,"Right","Lateral","Dorsal","45",NA,NA,971.7255999999,3,45,"no"
"225","P01","Foot",1568.35839999985,25,"Female",1,"Right","Down","Dorsal","180",NA,NA,1568.35839999985,3,180,"no"
"226","P01","Foot",651.751399999966,25,"Female",1,"Right","Down","Palmar","180",NA,NA,651.751399999966,3,180,"no"
"227","P01","Foot",665.87010000012,25,"Female",1,"Left","Lateral","Dorsal","45",NA,NA,665.87010000012,3,45,"no"
"228","P01","Foot",677.496499999961,25,"Female",1,"Right","Medial","Dorsal","225",NA,NA,677.496499999961,3,135,"no"
"229","P01","Foot",868.884100000059,25,"Female",1,"Right","Medial","Palmar","225",NA,NA,868.884100000059,3,135,"no"
"230","P01","Foot",683.074099999885,25,"Female",1,"Left","Medial","Dorsal","315",NA,NA,683.074099999885,3,45,"no"
"231","P01","Foot",876.640899999984,25,"Female",1,"Right","Lateral","Dorsal","135",NA,NA,876.640899999984,3,135,"no"
"232","P01","Foot",938.729799999919,25,"Female",1,"Left","Down","Dorsal","180",NA,NA,938.729799999919,3,180,"no"
"233","P01","Foot",1218.08370000008,25,"Female",1,"Right","Medial","Dorsal","270",NA,NA,1218.08370000008,3,90,"no"
"234","P01","Foot",975.661199999877,25,"Female",0,"Left","Lateral","Palmar","90",NA,NA,975.661199999877,3,90,"no"
"235","P01","Foot",1408.31689999982,25,"Female",1,"Right","Lateral","Palmar","45",NA,NA,1408.31689999982,3,45,"no"
"236","P01","Foot",562.437999999929,25,"Female",1,"Right","Medial","Dorsal","315",NA,NA,562.437999999929,3,45,"no"
"237","P01","Foot",637.691200000063,25,"Female",1,"Right","Up","Palmar","0",NA,NA,637.691200000063,3,0,"no"
"238","P01","Foot",901.942100000042,25,"Female",1,"Left","Medial","Palmar","315",NA,NA,901.942100000042,3,45,"no"
"239","P01","Foot",1046.35819999999,25,"Female",0,"Right","Medial","Palmar","270",NA,NA,1046.35819999999,3,90,"no"
"240","P01","Foot",672.629700000016,25,"Female",1,"Right","Medial","Palmar","315",NA,NA,672.629700000016,3,45,"no"
"241","P01","Foot",792.33209999984,25,"Female",1,"Right","Up","Dorsal","0",NA,NA,792.33209999984,3,0,"no"
"242","P01","Foot",1422.3558000001,25,"Female",1,"Left","Lateral","Palmar","45",NA,NA,1422.3558000001,3,45,"no"
"243","P01","Foot",769.390199999862,25,"Female",1,"Left","Medial","Palmar","270",NA,NA,769.390199999862,3,90,"no"
"244","P01","Foot",1719.36970000002,25,"Female",1,"Left","Down","Palmar","180",NA,NA,1719.36970000002,3,180,"no"
"245","P01","Foot",876.781299999948,25,"Female",1,"Left","Medial","Dorsal","270",NA,NA,876.781299999948,3,90,"no"
"246","P01","Foot",778.087300000152,25,"Female",1,"Left","Up","Palmar","0",NA,NA,778.087300000152,3,0,"no"
"247","P01","Foot",1502.15059999982,25,"Female",1,"Left","Lateral","Palmar","135",NA,NA,1502.15059999982,3,135,"no"
"248","P01","Foot",1286.37679999997,25,"Female",0,"Left","Medial","Palmar","225",NA,NA,1286.37679999997,3,135,"no"
"249","P01","Foot",963.135199999897,25,"Female",1,"Left","Lateral","Dorsal","90",NA,NA,963.135199999897,3,90,"no"
"250","P01","Foot",1005.26880000007,25,"Female",1,"Right","Lateral","Dorsal","90",NA,NA,1005.26880000007,3,90,"no"
"251","P01","Foot",1224.01120000018,25,"Female",1,"Left","Medial","Dorsal","225",NA,NA,1224.01120000018,3,135,"no"
"252","P01","Foot",1127.39389999979,25,"Female",1,"Right","Lateral","Palmar","90",NA,NA,1127.39389999979,3,90,"no"
"253","P01","Foot",849.706200000128,25,"Female",1,"Left","Up","Dorsal","0",NA,NA,849.706200000128,3,0,"no"
"254","P01","Foot",803.378099999918,25,"Female",1,"Left","Lateral","Palmar","90",NA,NA,803.378099999918,3,90,"no"
"255","P01","Foot",749.902399999883,25,"Female",1,"Left","Lateral","Dorsal","90",NA,NA,749.902399999883,3,90,"no"
"256","P01","Foot",638.088599999946,25,"Female",0,"Right","Medial","Dorsal","315",NA,NA,638.088599999946,3,45,"no"
"257","P01","Foot",1712.17480000018,25,"Female",1,"Right","Down","Dorsal","180",NA,NA,1712.17480000018,3,180,"no"
"258","P01","Foot",685.53420000012,25,"Female",1,"Right","Medial","Palmar","225",NA,NA,685.53420000012,3,135,"no"
"259","P01","Foot",1129.68010000009,25,"Female",1,"Left","Lateral","Palmar","135",NA,NA,1129.68010000009,3,135,"no"
"260","P01","Foot",1025.07730000002,25,"Female",1,"Left","Medial","Palmar","225",NA,NA,1025.07730000002,3,135,"no"
"261","P01","Foot",735.575199999857,25,"Female",1,"Right","Down","Palmar","180",NA,NA,735.575199999857,3,180,"no"
"262","P01","Foot",845.578500000101,25,"Female",1,"Left","Up","Dorsal","0",NA,NA,845.578500000101,3,0,"no"
"263","P01","Foot",869.534399999793,25,"Female",1,"Right","Lateral","Dorsal","90",NA,NA,869.534399999793,3,90,"no"
"264","P01","Foot",525.10170000005,25,"Female",1,"Right","Lateral","Dorsal","45",NA,NA,525.10170000005,3,45,"no"
"265","P01","Foot",1086.35089999984,25,"Female",1,"Left","Medial","Palmar","315",NA,NA,1086.35089999984,3,45,"no"
"266","P01","Foot",1016.53330000022,25,"Female",1,"Right","Up","Palmar","0",NA,NA,1016.53330000022,3,0,"no"
"267","P01","Foot",944.500099999914,25,"Female",1,"Left","Up","Palmar","0",NA,NA,944.500099999914,3,0,"no"
"268","P01","Foot",742.704000000003,25,"Female",1,"Right","Medial","Dorsal","225",NA,NA,742.704000000003,3,135,"no"
"269","P01","Foot",683.5437000002,25,"Female",1,"Left","Medial","Dorsal","315",NA,NA,683.5437000002,3,45,"no"
"270","P01","Foot",799.812900000006,25,"Female",1,"Left","Down","Palmar","180",NA,NA,799.812900000006,3,180,"no"
"271","P01","Foot",604.376299999785,25,"Female",0,"Left","Down","Dorsal","180",NA,NA,604.376299999785,3,180,"no"
"272","P01","Foot",1382.31829999995,25,"Female",0,"Left","Medial","Dorsal","225",NA,NA,1382.31829999995,3,135,"no"
"273","P01","Foot",819.112700000005,25,"Female",1,"Right","Medial","Palmar","270",NA,NA,819.112700000005,3,90,"no"
"274","P01","Foot",820.015899999817,25,"Female",1,"Left","Medial","Dorsal","270",NA,NA,820.015899999817,3,90,"no"
"275","P01","Foot",2385.44930000012,25,"Female",1,"Right","Lateral","Palmar","90",NA,NA,2385.44930000012,3,90,"no"
"276","P01","Foot",1171.06469999999,25,"Female",1,"Left","Lateral","Palmar","45",NA,NA,1171.06469999999,3,45,"no"
"277","P01","Foot",1456.13309999999,25,"Female",0,"Right","Lateral","Palmar","135",NA,NA,1456.13309999999,3,135,"no"
"278","P01","Foot",885.441000000128,25,"Female",1,"Left","Lateral","Dorsal","45",NA,NA,885.441000000128,3,45,"no"
"279","P01","Foot",1240.92399999995,25,"Female",1,"Right","Lateral","Palmar","45",NA,NA,1240.92399999995,3,45,"no"
"280","P01","Foot",594.01250000019,25,"Female",1,"Right","Up","Dorsal","0",NA,NA,594.01250000019,3,0,"no"
"281","P01","Foot",996.613799999977,25,"Female",1,"Left","Medial","Palmar","270",NA,NA,996.613799999977,3,90,"no"
"282","P01","Foot",998.359100000016,25,"Female",1,"Right","Lateral","Dorsal","135",NA,NA,998.359100000016,3,135,"no"
"283","P01","Foot",1089.36500000004,25,"Female",1,"Left","Lateral","Dorsal","135",NA,NA,1089.36500000004,3,135,"no"
"284","P01","Foot",714.75190000001,25,"Female",0,"Right","Medial","Dorsal","270",NA,NA,714.75190000001,3,90,"no"
"285","P01","Foot",691.671199999973,25,"Female",1,"Right","Medial","Palmar","315",NA,NA,691.671199999973,3,45,"no"
"286","P01","Foot",830.714400000033,25,"Female",1,"Right","Lateral","Dorsal","45",NA,NA,830.714400000033,4,45,"no"
"287","P01","Foot",651.638199999979,25,"Female",1,"Left","Up","Dorsal","0",NA,NA,651.638199999979,4,0,"no"
"288","P01","Foot",747.652300000027,25,"Female",1,"Left","Medial","Dorsal","315",NA,NA,747.652300000027,4,45,"no"
"289","P01","Foot",1087.57459999993,25,"Female",1,"Right","Lateral","Palmar","135",NA,NA,1087.57459999993,4,135,"no"
"290","P01","Foot",665.804900000012,25,"Female",1,"Left","Medial","Palmar","315",NA,NA,665.804900000012,4,45,"no"
"291","P01","Foot",605.648299999984,25,"Female",1,"Left","Up","Palmar","0",NA,NA,605.648299999984,4,0,"no"
"292","P01","Foot",743.695300000127,25,"Female",1,"Left","Medial","Dorsal","270",NA,NA,743.695300000127,4,90,"no"
"293","P01","Foot",680.730600000061,25,"Female",1,"Right","Medial","Palmar","270",NA,NA,680.730600000061,4,90,"no"
"294","P01","Foot",569.885500000055,25,"Female",1,"Right","Up","Dorsal","0",NA,NA,569.885500000055,4,0,"no"
"295","P01","Foot",583.111600000166,25,"Female",1,"Right","Up","Palmar","0",NA,NA,583.111600000166,4,0,"no"
"296","P01","Foot",1584.2176000001,25,"Female",0,"Left","Down","Dorsal","180",NA,NA,1584.2176000001,4,180,"no"
"297","P01","Foot",646.112700000003,25,"Female",1,"Left","Lateral","Palmar","45",NA,NA,646.112700000003,4,45,"no"
"298","P01","Foot",1313.82890000009,25,"Female",1,"Right","Medial","Palmar","315",NA,NA,1313.82890000009,4,45,"no"
"299","P01","Foot",2327.33150000013,25,"Female",1,"Left","Medial","Dorsal","225",NA,NA,2327.33150000013,4,135,"no"
"300","P01","Foot",1062.54430000013,25,"Female",1,"Right","Lateral","Dorsal","90",NA,NA,1062.54430000013,4,90,"no"
"301","P01","Foot",839.736900000162,25,"Female",1,"Right","Medial","Palmar","225",NA,NA,839.736900000162,4,135,"no"
"302","P01","Foot",517.180800000006,25,"Female",0,"Left","Medial","Palmar","270",NA,NA,517.180800000006,4,90,"no"
"303","P01","Foot",774.220900000046,25,"Female",1,"Left","Lateral","Dorsal","90",NA,NA,774.220900000046,4,90,"no"
"304","P01","Foot",746.991600000001,25,"Female",1,"Right","Medial","Dorsal","225",NA,NA,746.991600000001,4,135,"no"
"305","P01","Foot",825.190399999883,25,"Female",1,"Right","Lateral","Palmar","45",NA,NA,825.190399999883,4,45,"no"
"306","P01","Foot",1612.89670000019,25,"Female",1,"Right","Down","Dorsal","180",NA,NA,1612.89670000019,4,180,"no"
"307","P01","Foot",999.253599999974,25,"Female",1,"Right","Down","Palmar","180",NA,NA,999.253599999974,4,180,"no"
"308","P01","Foot",736.755800000083,25,"Female",1,"Right","Medial","Dorsal","270",NA,NA,736.755800000083,4,90,"no"
"309","P01","Foot",1239.09780000008,25,"Female",1,"Left","Lateral","Palmar","90",NA,NA,1239.09780000008,4,90,"no"
"310","P01","Foot",978.311500000018,25,"Female",1,"Right","Lateral","Dorsal","135",NA,NA,978.311500000018,4,135,"no"
"311","P01","Foot",834.45370000004,25,"Female",1,"Right","Lateral","Palmar","90",NA,NA,834.45370000004,4,90,"no"
"312","P01","Foot",963.85639999994,25,"Female",1,"Left","Lateral","Dorsal","135",NA,NA,963.85639999994,4,135,"no"
"313","P01","Foot",1547.92780000002,25,"Female",0,"Left","Medial","Palmar","225",NA,NA,1547.92780000002,4,135,"no"
"314","P01","Foot",840.601299999889,25,"Female",1,"Left","Down","Palmar","180",NA,NA,840.601299999889,4,180,"no"
"315","P01","Foot",973.212000000103,25,"Female",1,"Right","Medial","Dorsal","315",NA,NA,973.212000000103,4,45,"no"
"316","P01","Foot",750.047800000175,25,"Female",1,"Left","Lateral","Dorsal","45",NA,NA,750.047800000175,4,45,"no"
"317","P01","Foot",1113.7005999999,25,"Female",1,"Left","Lateral","Palmar","135",NA,NA,1113.7005999999,4,135,"no"
"318","P01","Foot",652.77459999993,25,"Female",1,"Right","Lateral","Palmar","45",NA,NA,652.77459999993,4,45,"no"
"319","P01","Foot",698.841399999992,25,"Female",1,"Right","Medial","Palmar","315",NA,NA,698.841399999992,4,45,"no"
"320","P01","Foot",691.901200000075,25,"Female",1,"Right","Medial","Palmar","225",NA,NA,691.901200000075,4,135,"no"
"321","P01","Foot",1765.98090000016,25,"Female",1,"Left","Lateral","Palmar","135",NA,NA,1765.98090000016,4,135,"no"
"322","P01","Foot",700.573900000109,25,"Female",1,"Right","Medial","Dorsal","270",NA,NA,700.573900000109,4,90,"no"
"323","P01","Foot",1161.72699999993,25,"Female",1,"Left","Medial","Palmar","270",NA,NA,1161.72699999993,4,90,"no"
"324","P01","Foot",768.120000000181,25,"Female",1,"Right","Down","Palmar","180",NA,NA,768.120000000181,4,180,"no"
"325","P01","Foot",781.059099999993,25,"Female",1,"Right","Medial","Dorsal","225",NA,NA,781.059099999993,4,135,"no"
"326","P01","Foot",952.932099999998,25,"Female",1,"Right","Lateral","Dorsal","135",NA,NA,952.932099999998,4,135,"no"
"327","P01","Foot",748.700299999882,25,"Female",1,"Left","Medial","Dorsal","315",NA,NA,748.700299999882,4,45,"no"
"328","P01","Foot",982.791500000076,25,"Female",1,"Left","Lateral","Palmar","45",NA,NA,982.791500000076,4,45,"no"
"329","P01","Foot",1678.76709999996,25,"Female",1,"Right","Lateral","Palmar","135",NA,NA,1678.76709999996,4,135,"no"
"330","P01","Foot",754.729699999871,25,"Female",1,"Left","Up","Palmar","0",NA,NA,754.729699999871,4,0,"no"
"331","P01","Foot",709.843999999975,25,"Female",1,"Left","Lateral","Dorsal","90",NA,NA,709.843999999975,4,90,"no"
"332","P01","Foot",810.331199999837,25,"Female",1,"Left","Medial","Palmar","315",NA,NA,810.331199999837,4,45,"no"
"333","P01","Foot",930.668500000138,25,"Female",1,"Right","Medial","Dorsal","315",NA,NA,930.668500000138,4,45,"no"
"334","P01","Foot",798.160800000005,25,"Female",1,"Left","Up","Dorsal","0",NA,NA,798.160800000005,4,0,"no"
"335","P01","Foot",562.63869999998,25,"Female",1,"Right","Up","Dorsal","0",NA,NA,562.63869999998,4,0,"no"
"336","P01","Foot",675.519000000122,25,"Female",1,"Right","Medial","Palmar","270",NA,NA,675.519000000122,4,90,"no"
"337","P01","Foot",783.848799999987,25,"Female",0,"Right","Down","Dorsal","180",NA,NA,783.848799999987,4,180,"no"
"338","P01","Foot",2207.01450000001,25,"Female",1,"Left","Down","Palmar","180",NA,NA,2207.01450000001,4,180,"no"
"339","P01","Foot",603.415600000062,25,"Female",0,"Left","Lateral","Dorsal","45",NA,NA,603.415600000062,4,45,"no"
"340","P01","Foot",909.99510000006,25,"Female",1,"Left","Medial","Dorsal","270",NA,NA,909.99510000006,4,90,"no"
"341","P01","Foot",1667.52539999993,25,"Female",1,"Left","Down","Dorsal","180",NA,NA,1667.52539999993,4,180,"no"
"342","P01","Foot",765.171799999962,25,"Female",1,"Left","Lateral","Dorsal","135",NA,NA,765.171799999962,4,135,"no"
"343","P01","Foot",871.832699999914,25,"Female",1,"Left","Medial","Palmar","225",NA,NA,871.832699999914,4,135,"no"
"344","P01","Foot",1155.05880000001,25,"Female",1,"Right","Lateral","Dorsal","90",NA,NA,1155.05880000001,4,90,"no"
"345","P01","Foot",1129.49750000007,25,"Female",1,"Right","Lateral","Dorsal","45",NA,NA,1129.49750000007,4,45,"no"
"346","P01","Foot",773.043099999995,25,"Female",0,"Right","Up","Palmar","0",NA,NA,773.043099999995,4,0,"no"
"347","P01","Foot",777.577800000017,25,"Female",1,"Right","Lateral","Palmar","90",NA,NA,777.577800000017,4,90,"no"
"348","P01","Foot",883.418699999993,25,"Female",1,"Left","Lateral","Palmar","90",NA,NA,883.418699999993,4,90,"no"
"349","P01","Foot",732.360299999982,25,"Female",0,"Left","Medial","Palmar","270",NA,NA,732.360299999982,4,90,"no"
"350","P01","Foot",773.603000000094,25,"Female",1,"Left","Lateral","Dorsal","45",NA,NA,773.603000000094,4,45,"no"
"351","P01","Foot",797.377500000039,25,"Female",1,"Right","Medial","Palmar","225",NA,NA,797.377500000039,4,135,"no"
"352","P01","Foot",1040.9952,25,"Female",1,"Right","Lateral","Dorsal","135",NA,NA,1040.9952,4,135,"no"
"353","P01","Foot",1362.81569999983,25,"Female",1,"Left","Down","Dorsal","180",NA,NA,1362.81569999983,4,180,"no"
"354","P01","Foot",693.186100000048,25,"Female",1,"Left","Lateral","Dorsal","90",NA,NA,693.186100000048,4,90,"no"
"355","P01","Foot",980.608999999958,25,"Female",1,"Right","Lateral","Palmar","45",NA,NA,980.608999999958,4,45,"no"
"356","P01","Foot",1447.16470000003,25,"Female",1,"Left","Medial","Dorsal","315",NA,NA,1447.16470000003,4,45,"no"
"357","P01","Foot",835.304899999983,25,"Female",0,"Right","Medial","Dorsal","270",NA,NA,835.304899999983,4,90,"no"
"358","P01","Foot",1529.46799999995,25,"Female",1,"Left","Lateral","Palmar","135",NA,NA,1529.46799999995,4,135,"no"
"359","P01","Foot",2454.75199999987,25,"Female",0,"Left","Medial","Palmar","225",NA,NA,2454.75199999987,4,135,"no"
"360","P01","Foot",1903.84519999998,25,"Female",1,"Left","Medial","Dorsal","225",NA,NA,1903.84519999998,4,135,"no"
"361","P01","Foot",1118.79709999994,25,"Female",1,"Left","Lateral","Dorsal","135",NA,NA,1118.79709999994,4,135,"no"
"362","P01","Foot",835.792699999956,25,"Female",1,"Left","Up","Palmar","0",NA,NA,835.792699999956,4,0,"no"
"363","P01","Foot",1008.05800000012,25,"Female",1,"Right","Lateral","Dorsal","45",NA,NA,1008.05800000012,4,45,"no"
"364","P01","Foot",1156.27270000005,25,"Female",1,"Right","Lateral","Dorsal","90",NA,NA,1156.27270000005,4,90,"no"
"365","P01","Foot",776.392499999929,25,"Female",1,"Right","Down","Palmar","180",NA,NA,776.392499999929,4,180,"no"
"366","P01","Foot",1036.30750000002,25,"Female",1,"Right","Medial","Dorsal","315",NA,NA,1036.30750000002,4,45,"no"
"367","P01","Foot",692.372100000057,25,"Female",1,"Right","Medial","Palmar","315",NA,NA,692.372100000057,4,45,"no"
"368","P01","Foot",2349.19360000004,25,"Female",1,"Right","Lateral","Palmar","135",NA,NA,2349.19360000004,4,135,"no"
"369","P01","Foot",816.228899999942,25,"Female",1,"Left","Lateral","Palmar","45",NA,NA,816.228899999942,4,45,"no"
"370","P01","Foot",588.821699999926,25,"Female",1,"Right","Medial","Palmar","270",NA,NA,588.821699999926,4,90,"no"
"371","P01","Foot",1254.59679999994,25,"Female",1,"Left","Down","Palmar","180",NA,NA,1254.59679999994,4,180,"no"
"372","P01","Foot",782.157200000029,25,"Female",1,"Left","Medial","Palmar","315",NA,NA,782.157200000029,4,45,"no"
"373","P01","Foot",604.976500000021,25,"Female",1,"Right","Up","Palmar","0",NA,NA,604.976500000021,4,0,"no"
"374","P01","Foot",627.170599999999,25,"Female",0,"Left","Up","Dorsal","0",NA,NA,627.170599999999,4,0,"no"
"375","P01","Foot",679.608400000006,25,"Female",0,"Right","Up","Dorsal","0",NA,NA,679.608400000006,4,0,"no"
"376","P01","Foot",925.039900000002,25,"Female",1,"Left","Lateral","Palmar","90",NA,NA,925.039900000002,4,90,"no"
"377","P01","Foot",1425.2262,25,"Female",1,"Left","Medial","Dorsal","270",NA,NA,1425.2262,4,90,"no"
"378","P01","Foot",855.721399999993,25,"Female",1,"Right","Medial","Dorsal","225",NA,NA,855.721399999993,4,135,"no"
"379","P01","Foot",1231.80539999998,25,"Female",0,"Right","Down","Dorsal","180",NA,NA,1231.80539999998,4,180,"no"
"380","P01","Foot",797.198499999922,25,"Female",1,"Right","Lateral","Palmar","90",NA,NA,797.198499999922,4,90,"no"
"381","P02","Bimanual",706.724600000143,27,"Male",1,"Left","Medial","Palmar","270",NA,NA,706.724600000143,1,90,"no"
"382","P02","Bimanual",607.108900000185,27,"Male",1,"Left","Lateral","Dorsal","45",NA,NA,607.108900000185,1,45,"no"
"383","P02","Bimanual",623.630199999752,27,"Male",1,"Right","Medial","Palmar","270",NA,NA,623.630199999752,1,90,"no"
"384","P02","Bimanual",1987.53069999975,27,"Male",1,"Left","Lateral","Palmar","90",NA,NA,1987.53069999975,1,90,"no"
"385","P02","Bimanual",1323.90020000003,27,"Male",0,"Right","Medial","Dorsal","270",NA,NA,1323.90020000003,1,90,"no"
"386","P02","Bimanual",930.476099999851,27,"Male",1,"Right","Medial","Palmar","225",NA,NA,930.476099999851,1,135,"no"
"387","P02","Bimanual",1112.31469999984,27,"Male",1,"Left","Medial","Dorsal","225",NA,NA,1112.31469999984,1,135,"no"
"388","P02","Bimanual",830.150799999956,27,"Male",1,"Left","Medial","Palmar","225",NA,NA,830.150799999956,1,135,"no"
"389","P02","Bimanual",952.420199999779,27,"Male",1,"Left","Up","Palmar","0",NA,NA,952.420199999779,1,0,"no"
"390","P02","Bimanual",654.427100000248,27,"Male",1,"Right","Lateral","Dorsal","90",NA,NA,654.427100000248,1,90,"no"
"391","P02","Bimanual",678.035800000089,27,"Male",1,"Left","Up","Dorsal","0",NA,NA,678.035800000089,1,0,"no"
"392","P02","Bimanual",724.50519999984,27,"Male",1,"Right","Medial","Palmar","315",NA,NA,724.50519999984,1,45,"no"
"393","P02","Bimanual",1043.3223,27,"Male",1,"Right","Lateral","Palmar","135",NA,NA,1043.3223,1,135,"no"
